Id_Estimacion_Amortizacion_Desglose,Id_Estimacion,Id_Contrato_Ampliacion,Concepto,Importe_Contratado,Actual,Anterior,Acumulado,Por_Ejercer,Porcentaje_Anticipo,Importe_Anticipo,Actual_Amortizacion,Anterior_Amortizacion,Acumulado_Amortizacion,Por_Amortizar,Periodo,Num_Rows
0000000218,0000000218,,CONTRATO,1170101.62,90926.88,0.00,205314.75,964786.87,30.00,351030.49,27278.06,0.00,61594.42,289436.07,2018,0
0000000219,0000000219,,CONTRATO,1322702.59,57896.96,0.00,1322597.63,104.96,30.00,396810.78,0.00,0.00,0.00,396810.78,2018,0
0000000220,0000000220,,CONTRATO,98626.48,33360.25,0.00,77037.72,21588.76,30.00,29587.94,10008.08,0.00,23111.32,6476.62,2018,0
0000000221,0000000221,,CONTRATO,167045.15,63360.44,0.00,129290.61,37754.54,30.00,50113.55,19008.13,0.00,38787.18,11326.37,2018,0
0000000222,0000000222,,CONTRATO,470770.43,53882.01,0.00,470560.36,210.07,30.00,141231.13,16227.63,0.00,141231.13,0.00,2018,0
0000000223,0000000223,,CONTRATO,97987.83,62435.40,0.00,72355.87,25631.96,30.00,29396.35,18730.62,0.00,21706.76,7689.59,2018,0
0000000224,0000000224,,CONTRATO,97987.83,56192.95,0.00,66113.42,31874.41,30.00,29396.35,16857.89,0.00,19834.03,9562.32,2018,0
0000000225,0000000225,,CONTRATO,687334.92,165268.56,0.00,341579.09,345755.83,30.00,206200.47,49580.57,0.00,102473.73,103726.74,2018,0
0000000226,0000000226,,CONTRATO,996635.07,589072.30,0.00,896143.14,100491.93,30.00,298990.52,176721.69,0.00,268842.94,30147.58,2018,0
0000000227,0000000227,,CONTRATO,947001.55,15868.00,0.00,15868.00,931133.55,30.00,284100.46,4760.40,0.00,4760.40,279340.06,2018,0
0000000228,0000000228,,CONTRATO,947001.55,81718.69,0.00,97586.69,849414.86,30.00,284100.46,24515.61,0.00,29276.01,254824.45,2018,0
0000000229,0000000229,,CONTRATO,271151.97,271151.97,0.00,271151.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000230,0000000230,,CONTRATO,5036090.63,618664.83,0.00,1975878.10,3060212.53,30.00,1510827.19,185599.45,0.00,592763.43,918063.76,2018,0
0000000231,0000000231,,CONTRATO,115598.36,115598.36,0.00,115598.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000232,0000000232,,CONTRATO,113313.61,8604.33,0.00,8604.33,104709.28,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000233,0000000233,,CONTRATO,113313.61,4038.16,8604.33,12642.49,100671.12,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000234,0000000234,,CONTRATO,113313.61,19826.29,0.00,32468.78,80844.83,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000235,0000000235,,CONTRATO,14769382.81,153601.62,0.00,2606854.02,12162528.79,50.00,7384691.40,76800.81,0.00,1303427.02,6081264.38,2018,0
0000000236,0000000236,,CONTRATO,113313.61,47180.85,0.00,79649.63,33663.98,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000237,0000000237,,CONTRATO,499898.90,56637.41,0.00,499725.45,173.45,30.00,149969.67,17043.26,0.00,149969.67,0.00,2018,0
0000000238,0000000238,,CONTRATO,1361473.01,1083.99,0.00,1083.99,1360389.02,30.00,408441.90,325.20,0.00,325.20,408116.70,2018,0
0000000239,0000000239,,CONTRATO,1361473.01,236545.22,0.00,237629.21,1123843.80,30.00,408441.90,70963.57,0.00,71288.77,337153.13,2018,0
0000000240,0000000240,,CONTRATO,108405.13,21852.46,0.00,102909.16,5495.97,30.00,34205.75,9888.74,0.00,34205.75,0.00,2018,0
0000000241,0000000241,,CONTRATO,181868.53,43285.70,0.00,181868.53,0.00,30.00,52876.35,11301.50,0.00,52876.35,0.00,2018,0
0000000242,0000000242,,CONTRATO,10375842.17,313074.11,0.00,313074.11,10062768.06,30.00,3112752.65,93922.23,0.00,93922.23,3018830.42,2018,0
0000000243,0000000243,,CONTRATO,80750.96,71173.70,0.00,71173.70,9577.26,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000244,0000000244,,CONTRATO,80750.96,8451.84,0.00,79625.54,1125.42,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000245,0000000245,,CONTRATO,3480953.64,86827.65,0.00,1624298.87,1856654.77,30.00,1044286.09,26048.30,0.00,487289.66,556996.43,2018,0
0000000246,0000000246,,CONTRATO,470000.00,167081.97,0.00,167081.97,302918.03,50.00,235000.00,83540.99,0.00,83540.99,151459.01,2018,0
0000000247,0000000247,,CONTRATO,8560193.85,604095.29,0.00,3215978.68,5344215.17,30.00,2568058.16,181228.59,0.00,964793.61,1603264.55,2018,0
0000000248,0000000248,,CONTRATO,132028.40,21875.08,0.00,21875.08,110153.32,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000249,0000000249,,CONTRATO,132028.40,42612.94,0.00,64488.02,67540.38,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000250,0000000250,,CONTRATO,132028.40,45757.44,0.00,110245.46,21782.94,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000251,0000000251,,CONTRATO,114019.17,9176.95,0.00,9176.95,104842.22,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000252,0000000252,,CONTRATO,114019.17,9722.52,0.00,18899.47,95119.70,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000253,0000000253,,CONTRATO,114019.17,19826.29,0.00,38725.76,75293.41,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000254,0000000254,,CONTRATO,114019.17,45949.12,0.00,84674.88,29344.29,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000255,0000000255,,CONTRATO,114019.17,14611.48,0.00,99286.36,14732.81,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000260,0000000260,,CONTRATO,1031159.76,486379.17,0.00,486379.17,544780.59,50.00,412463.90,243189.59,0.00,243189.59,169274.31,2018,0
0000000261,0000000261,,CONTRATO,200970.14,45569.74,0.00,45569.74,155400.40,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000262,0000000262,,CONTRATO,374726.30,202207.89,0.00,333456.83,41269.47,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000263,0000000263,,CONTRATO,374726.30,41223.44,0.00,374680.27,46.03,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000264,0000000264,,CONTRATO,748000.02,296967.77,0.00,663981.11,84018.91,50.00,374000.00,148483.89,0.00,331990.56,42009.44,2018,0
0000000265,0000000265,,CONTRATO,1046410.27,107902.77,0.00,375078.68,671331.59,30.00,313923.07,32370.83,0.00,112523.60,201399.47,2018,0
0000000266,0000000266,,CONTRATO,5597587.97,1087651.19,0.00,2201569.83,3396018.14,30.00,1679276.39,326295.36,0.00,660470.96,1018805.43,2018,0
0000000267,0000000267,,CONTRATO,113313.61,18687.34,0.00,98336.97,14976.64,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000268,0000000268,,CONTRATO,499999.54,171765.45,0.00,171765.45,328234.09,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000269,0000000269,,CONTRATO,190492.64,40964.03,0.00,40964.03,149528.61,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000270,0000000270,,CONTRATO,458976.99,285947.68,0.00,285947.68,173029.31,30.00,137693.10,85784.30,0.00,85784.30,51908.80,2018,0
0000000271,0000000271,,CONTRATO,22268127.00,58626.60,0.00,67138.33,22200988.67,30.00,6680438.10,17587.98,0.00,20141.50,6660296.60,2018,0
0000000272,0000000272,,CONTRATO,214243.85,129511.67,0.00,129511.67,84732.18,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000273,0000000273,,CONTRATO,8614502.32,550446.19,0.00,1263428.02,7351074.30,50.00,4307251.16,275223.10,0.00,631714.02,3675537.14,2018,0
0000000274,0000000274,,CONTRATO,2555808.43,495409.85,0.00,764771.33,1791037.10,30.00,766742.53,148622.96,0.00,229431.40,537311.13,2018,0
0000000275,0000000275,,CONTRATO,1000000.00,181435.14,0.00,698749.55,301250.45,30.00,300000.00,54430.54,0.00,209624.86,90375.14,2018,0
0000000276,0000000276,,CONTRATO,3927532.43,279246.70,0.00,279246.70,3648285.73,30.00,1178259.73,83774.01,0.00,83774.01,1094485.72,2018,0
0000000277,0000000277,,CONTRATO,3927532.43,558722.29,0.00,837968.99,3089563.44,30.00,1178259.73,167616.69,0.00,251390.70,926869.03,2018,0
0000000278,0000000278,,CONTRATO,5597587.97,658884.64,0.00,2860454.47,2737133.50,30.00,1679276.39,197665.39,0.00,858136.35,821140.04,2018,0
0000000279,0000000279,,CONTRATO,903600.40,268694.96,0.00,268694.96,634905.44,50.00,361440.16,134347.48,0.00,134347.48,227092.68,2018,0
0000000280,0000000280,,CONTRATO,687334.92,129395.47,0.00,470974.56,216360.36,30.00,206200.47,38818.64,0.00,141292.37,64908.10,2018,0
0000000281,0000000281,,CONTRATO,96661.49,86923.03,0.00,86923.03,9738.46,30.00,28998.45,26076.91,0.00,26076.91,2921.54,2018,0
0000000282,0000000282,,CONTRATO,933774.64,100487.06,0.00,100487.06,833287.58,30.00,280132.39,30146.12,0.00,30146.12,249986.27,2018,0
0000000283,0000000283,,CONTRATO,933774.64,245841.43,0.00,346328.49,587446.15,30.00,280132.39,73752.43,0.00,103898.55,176233.84,2018,0
0000000284,0000000284,,CONTRATO,1309311.82,635550.21,0.00,635550.21,673761.61,30.00,392793.54,190665.06,0.00,190665.06,202128.48,2018,0
0000000285,0000000285,,CONTRATO,1029681.93,6390.96,0.00,6390.96,1023290.97,30.00,308904.58,1917.29,0.00,1917.29,306987.29,2018,0
0000000286,0000000286,,CONTRATO,5036090.63,1162150.66,0.00,3138028.76,1898061.87,30.00,1510827.19,348645.20,0.00,941408.63,569418.56,2018,0
0000000287,0000000287,,CONTRATO,1894509.23,743440.76,0.00,743440.76,1151068.47,50.00,947254.62,371720.38,0.00,371720.38,575534.24,2018,0
0000000288,0000000288,,CONTRATO,3927532.43,576575.77,0.00,1414544.76,2512987.67,30.00,1178259.73,172972.73,0.00,424363.43,753896.30,2018,0
0000000289,0000000289,,CONTRATO,1546346.43,46416.99,0.00,46416.99,1499929.44,50.00,773173.21,23208.50,0.00,23208.50,749964.71,2018,0
0000000290,0000000290,,CONTRATO,1950231.76,456850.05,0.00,456850.05,1493381.71,50.00,975115.88,228425.03,0.00,228425.03,746690.85,2018,0
0000000291,0000000291,,CONTRATO,254561.58,33367.79,0.00,206884.43,47677.15,30.00,76368.47,24313.48,0.00,24313.48,52054.99,2018,0
0000000292,0000000292,,CONTRATO,1442065.38,299082.82,0.00,299082.82,1142982.56,30.00,432619.61,89724.85,0.00,89724.85,342894.76,2018,0
0000000293,0000000293,,CONTRATO,273217.53,42628.75,0.00,42628.75,230588.78,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000294,0000000294,,CONTRATO,687331.03,32947.40,0.00,32947.40,654383.63,30.00,206199.31,9884.22,0.00,9884.22,196315.09,2018,0
0000000295,0000000295,,CONTRATO,996635.07,99707.32,0.00,995850.46,784.61,30.00,298990.52,30147.58,0.00,298990.52,0.00,2018,0
0000000296,0000000296,,CONTRATO,3347144.92,162654.38,0.00,837777.99,2509366.93,30.00,1004143.48,48796.31,0.00,251333.39,752810.09,2018,0
0000000297,0000000297,,CONTRATO,1079985.69,48753.41,0.00,48753.41,1031232.28,30.00,323995.71,14626.02,0.00,14626.02,309369.69,2018,0
0000000298,0000000298,,CONTRATO,1031159.76,544736.95,0.00,1031116.12,43.64,50.00,412463.90,169274.31,0.00,412463.90,0.00,2018,0
0000000299,0000000299,,CONTRATO,947001.55,76433.24,0.00,174019.93,772981.62,30.00,284100.46,22929.97,0.00,52205.98,231894.48,2018,0
0000000300,0000000300,,CONTRATO,4960807.47,13670.04,0.00,4960805.66,1.81,40.00,1984322.99,0.00,0.00,0.00,1984322.99,2018,0
0000000301,0000000301,,CONTRATO,1170101.62,171123.86,0.00,376438.61,793663.01,30.00,351030.49,51337.16,0.00,112931.58,238098.91,2018,0
0000000302,0000000302,,CONTRATO,8560193.85,573363.73,0.00,3789342.41,4770851.44,30.00,2568058.16,172009.12,0.00,1136802.73,1431255.43,2018,0
0000000303,0000000303,,CONTRATO,1546346.43,130760.35,0.00,177177.34,1369169.09,50.00,773173.21,65380.18,0.00,88588.68,684584.53,2018,0
0000000304,0000000304,,CONTRATO,14769382.81,173668.32,0.00,2780522.34,11988860.47,50.00,7384691.40,86834.16,0.00,1390261.18,5994430.22,2018,0
0000000305,0000000305,,CONTRATO,1615062.46,106391.38,0.00,106391.38,1508671.08,30.00,484518.74,31917.41,0.00,31917.41,452601.33,2018,0
0000000306,0000000306,,CONTRATO,1079985.69,124245.86,0.00,172999.27,906986.42,30.00,323995.71,37273.76,0.00,51899.78,272095.93,2018,0
0000000307,0000000307,,CONTRATO,4709458.14,65502.42,0.00,65502.42,4643955.72,30.00,1412837.44,19650.73,0.00,19650.73,1393186.71,2018,0
0000000308,0000000308,,CONTRATO,1336803.50,10238.47,0.00,10238.47,1326565.03,30.00,401041.05,3071.54,0.00,3071.54,397969.51,2018,0
0000000309,0000000309,,CONTRATO,1336803.50,367725.58,0.00,377964.05,958839.45,30.00,401041.05,110317.67,0.00,113389.21,287651.84,2018,0
0000000310,0000000310,,CONTRATO,271225.79,6390.96,0.00,6390.96,264834.83,50.00,108490.32,3195.48,0.00,3195.48,105294.84,2018,0
0000000312,0000000312,,CONTRATO,22268127.00,912407.59,0.00,979545.92,21288581.08,30.00,6680438.10,273722.28,0.00,293863.78,6386574.32,2018,0
0000000313,0000000313,,CONTRATO,4709458.14,194055.41,0.00,259557.83,4449900.31,30.00,1412837.44,58216.62,0.00,77867.35,1334970.09,2018,0
0000000314,0000000314,,CONTRATO,116263.66,116263.66,0.00,116263.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000315,0000000315,,CONTRATO,1345197.94,33263.28,0.00,33263.28,1311934.66,50.00,672598.97,16631.64,0.00,16631.64,655967.33,2018,0
0000000318,0000000318,,CONTRATO,1063708.40,62456.15,0.00,62456.15,1001252.25,30.00,319112.52,18736.85,0.00,18736.85,300375.67,2018,0
0000000319,0000000319,,CONTRATO,4117537.66,295624.60,0.00,295624.60,3821913.06,50.00,2035261.30,147812.30,0.00,147812.30,1887449.00,2018,0
0000000320,0000000320,,CONTRATO,490937.95,423760.39,0.00,423760.39,67177.56,50.00,217456.06,211880.20,0.00,211880.20,5575.86,2018,0
0000000321,0000000321,,CONTRATO,770736.40,664210.33,0.00,664210.33,106526.07,50.00,341389.98,332105.17,0.00,332105.17,9284.81,2018,0
0000000323,0000000323,,CONTRATO,1732056.76,387874.95,0.00,387874.95,1344181.81,30.00,519617.02,116362.49,0.00,116362.49,403254.53,2018,0
0000000324,0000000324,,CONTRATO,1469352.44,554627.38,0.00,554627.38,914725.06,30.00,440805.73,166388.21,0.00,166388.21,274417.52,2018,0
0000000326,0000000326,,CONTRATO,497465.51,46517.25,0.00,46517.25,450948.26,30.00,149239.65,13955.18,0.00,13955.18,135284.47,2018,0
0000000327,0000000327,,CONTRATO,687334.92,129022.16,0.00,599996.72,87338.20,30.00,206200.47,38706.65,0.00,179999.02,26201.45,2018,0
0000000328,0000000328,,CONTRATO,499999.54,118910.64,0.00,290676.09,209323.45,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000329,0000000329,,CONTRATO,945674.49,1243.46,0.00,1243.46,944431.03,30.00,283702.35,373.04,0.00,373.04,283329.31,2018,0
0000000330,0000000330,,CONTRATO,1402215.47,113324.81,0.00,113324.81,1288890.66,50.00,701107.72,56662.41,0.00,56662.41,644445.31,2018,0
0000000331,0000000331,,CONTRATO,903600.40,503645.81,0.00,772340.77,131259.63,50.00,361440.16,227092.68,0.00,361440.16,0.00,2018,0
0000000332,0000000332,,CONTRATO,1966622.10,216964.37,0.00,216964.37,1749657.73,50.00,983311.05,108482.19,0.00,108482.19,874828.86,2018,0
0000000333,0000000333,,CONTRATO,1811615.18,78957.77,0.00,78957.77,1732657.41,50.00,905807.59,39478.89,0.00,39478.89,866328.70,2018,0
0000000334,0000000334,,CONTRATO,947001.55,76433.24,0.00,250453.17,696548.38,30.00,284100.46,22929.97,0.00,75135.95,208964.51,2018,0
0000000335,0000000335,,CONTRATO,1811615.18,125422.37,0.00,204380.14,1607235.04,50.00,905807.59,62711.19,0.00,102190.08,803617.51,2018,0
0000000336,0000000336,,CONTRATO,5099090.18,444194.79,0.00,1674860.26,3424229.92,30.00,1529727.04,133258.44,0.00,502458.08,1027268.96,2018,0
0000000337,0000000337,,CONTRATO,94022.73,52856.62,0.00,79631.52,14391.21,30.00,28206.82,15856.99,0.00,23889.46,4317.36,2018,0
0000000338,0000000338,,CONTRATO,121785.73,61516.46,0.00,105424.51,16361.22,30.00,36535.72,18454.94,0.00,31627.36,4908.36,2018,0
0000000339,0000000339,,CONTRATO,963157.98,749535.50,0.00,749535.50,213622.48,30.00,288947.39,224860.65,0.00,224860.65,64086.74,2018,0
0000000340,0000000340,,CONTRATO,1894509.23,635505.06,0.00,1378945.82,515563.41,50.00,947254.62,317752.53,0.00,689472.91,257781.71,2018,0
0000000341,0000000341,,CONTRATO,498800.00,101384.00,0.00,101384.00,397416.00,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000342,0000000342,,CONTRATO,1263774.62,97439.79,0.00,97439.79,1166334.83,30.00,379132.39,29231.94,0.00,29231.94,349900.45,2018,0
0000000343,0000000343,,CONTRATO,95069.08,51700.56,0.00,82536.84,12532.24,30.00,28520.72,15510.17,0.00,24761.05,3759.67,2018,0
0000000344,0000000344,,CONTRATO,123762.79,67701.78,0.00,107548.45,16214.34,30.00,37128.84,20310.53,0.00,32264.53,4864.31,2018,0
0000000345,0000000345,,CONTRATO,4245661.38,290067.50,0.00,290067.50,3955593.88,30.00,1273698.41,87020.25,0.00,87020.25,1186678.16,2018,0
0000000346,0000000346,,CONTRATO,94022.73,12159.70,0.00,91791.22,2231.51,30.00,28206.82,4317.36,0.00,28206.82,0.00,2018,0
0000000347,0000000347,,CONTRATO,121785.73,13477.46,0.00,118901.97,2883.76,30.00,36535.72,4908.36,0.00,36535.72,0.00,2018,0
0000000348,0000000348,,CONTRATO,95069.08,10494.76,0.00,93031.60,2037.48,30.00,28520.72,3759.67,0.00,28520.72,0.00,2018,0
0000000349,0000000349,,CONTRATO,14769382.81,239409.89,0.00,3019932.23,11749450.58,50.00,7384691.40,119704.95,0.00,1509966.13,5874725.27,2018,0
0000000350,0000000349,0000000003,AMPLIACIÓN 1,3103804.06,0.00,0.00,0.00,3103804.06,50.00,1551902.03,0.00,0.00,0.00,1551902.03,2018,0
0000000351,0000000350,,CONTRATO,1170101.62,222071.92,0.00,598510.53,571591.09,30.00,351030.49,66621.58,0.00,179553.16,171477.33,2018,0
0000000352,0000000351,,CONTRATO,1495790.35,363523.70,0.00,363523.70,1132266.65,30.00,448737.11,109057.11,0.00,109057.11,339680.00,2018,0
0000000353,0000000352,,CONTRATO,1950231.76,457319.24,0.00,914169.29,1036062.47,50.00,975115.88,228659.62,0.00,457084.65,518031.23,2018,0
0000000354,0000000353,,CONTRATO,182719.86,129595.57,0.00,129595.57,53124.29,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000355,0000000354,,CONTRATO,182719.86,18664.60,0.00,148260.17,34459.69,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000356,0000000355,,CONTRATO,499999.54,89992.83,0.00,380668.92,119330.62,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000357,0000000356,,CONTRATO,246766.59,220513.71,0.00,220513.71,26252.88,50.00,98706.64,98706.64,0.00,98706.64,0.00,2018,0
0000000358,0000000357,,CONTRATO,672364.84,6390.96,0.00,6390.96,665973.88,50.00,268945.93,3195.48,0.00,3195.48,265750.45,2018,0
0000000359,0000000358,,CONTRATO,321717.15,6390.96,0.00,6390.96,315326.19,50.00,128686.86,3195.48,0.00,3195.48,125491.38,2018,0
0000000360,0000000359,,CONTRATO,1442065.38,493771.78,0.00,493771.78,948293.60,30.00,432619.61,148131.53,0.00,148131.53,284488.08,2018,0
0000000361,0000000360,,CONTRATO,458976.99,116165.14,0.00,402112.82,56864.17,30.00,137693.10,34849.54,0.00,120633.84,17059.26,2018,0
0000000362,0000000361,,CONTRATO,458976.99,49762.36,0.00,451875.18,7101.81,30.00,137693.10,17059.26,0.00,137693.10,0.00,2018,0
0000000363,0000000362,,CONTRATO,123762.79,14079.85,0.00,121628.30,2134.49,30.00,37128.84,4864.31,0.00,37128.84,0.00,2018,0
0000000364,0000000363,,CONTRATO,4005662.13,693420.96,0.00,1426079.80,2579582.33,30.00,1201698.64,208026.29,0.00,427823.95,773874.69,2018,0
0000000365,0000000364,,CONTRATO,98969341.76,115088.95,0.00,115088.95,98854252.81,30.00,29690802.53,34526.69,0.00,34526.69,29656275.84,2018,0
0000000366,0000000365,,CONTRATO,100631.35,9690.08,0.00,9690.08,90941.27,30.00,30189.41,2907.02,0.00,2907.02,27282.39,2018,0
0000000367,0000000366,,CONTRATO,710273.52,14959.63,0.00,578548.41,131725.11,30.00,213082.06,4487.89,0.00,173564.53,39517.53,2018,0
0000000368,0000000367,,CONTRATO,96661.49,137.23,0.00,87060.26,9601.23,30.00,28998.45,130.00,0.00,130.00,28868.45,2018,0
0000000369,0000000368,,CONTRATO,96661.49,9601.23,0.00,96661.49,0.00,30.00,28998.45,2791.54,0.00,28998.45,0.00,2018,0
0000000371,0000000370,,CONTRATO,22268127.00,520002.33,0.00,1499548.25,20768578.75,30.00,6680438.10,156000.70,0.00,449864.48,6230573.62,2018,0
0000000372,0000000371,,CONTRATO,2600000.00,137267.42,0.00,137267.42,2462732.58,50.00,1300000.00,68633.71,0.00,68633.71,1231366.29,2018,0
0000000373,0000000372,,CONTRATO,1263774.62,418203.29,0.00,515643.08,748131.54,30.00,379132.39,125460.99,0.00,154692.93,224439.46,2018,0
0000000374,0000000373,,CONTRATO,1263774.62,202350.24,0.00,717993.32,545781.30,30.00,379132.39,60705.07,0.00,215398.00,163734.39,2018,0
0000000376,0000000375,,CONTRATO,8981458.83,319128.97,0.00,319128.97,8662329.86,30.00,2694437.65,95738.69,0.00,95738.69,2598698.96,2018,0
0000000377,0000000376,,CONTRATO,1388392.55,76223.29,0.00,76223.29,1312169.26,30.00,416517.77,22866.99,0.00,22866.99,393650.78,2018,0
0000000378,0000000377,,CONTRATO,114019.17,12076.52,0.00,12076.52,101942.65,30.00,34205.75,3622.96,0.00,3622.96,30582.79,2018,0
0000000379,0000000378,,CONTRATO,1423085.61,441351.08,0.00,441351.08,981734.53,30.00,426925.68,132405.32,0.00,132405.32,294520.36,2018,0
0000000380,0000000379,,CONTRATO,304645.09,102309.00,202336.09,304645.09,0.00,30.00,91393.53,30692.70,60700.83,91393.53,0.00,2018,0
0000000381,0000000380,,CONTRATO,687331.03,87920.92,0.00,120868.32,566462.71,30.00,206199.31,26376.28,0.00,36260.50,169938.81,2018,0
0000000382,0000000381,,CONTRATO,1361473.01,302877.77,0.00,540506.98,820966.03,30.00,408441.90,90863.33,0.00,162152.10,246289.80,2018,0
0000000383,0000000382,,CONTRATO,2176610.98,412434.86,0.00,412434.86,1764176.12,50.00,1088305.49,206217.43,0.00,206217.43,882088.06,2018,0
0000000384,0000000383,,CONTRATO,98969341.76,195448.72,0.00,310537.67,98658804.09,30.00,29690802.53,58634.62,0.00,93161.31,29597641.22,2018,0
0000000385,0000000384,,CONTRATO,98969341.76,298261.53,0.00,608799.20,98360542.56,30.00,29690802.53,89478.46,0.00,182639.77,29508162.76,2018,0
0000000386,0000000385,,CONTRATO,947001.55,76433.24,0.00,326886.41,620115.14,30.00,284100.46,22929.97,0.00,98065.92,186034.54,2018,0
0000000387,0000000386,,CONTRATO,933774.64,454295.81,0.00,800624.30,133150.34,30.00,280132.39,176233.84,0.00,176233.84,103898.55,2018,0
0000000388,0000000387,,CONTRATO,1000000.00,177652.25,0.00,876401.80,123598.20,30.00,300000.00,53295.68,0.00,262920.54,37079.46,2018,0
0000000389,0000000388,,CONTRATO,3480953.64,394489.39,0.00,2018788.26,1462165.38,30.00,1044286.09,118346.82,0.00,605636.48,438649.61,2018,0
0000000391,0000000390,,CONTRATO,8614502.32,334515.34,0.00,1597943.36,7016558.96,50.00,4307251.16,167257.67,0.00,798971.69,3508279.47,2018,0
0000000392,0000000390,0000000004,AMPLIACIÓN 1,1752744.94,0.00,0.00,0.00,1752744.94,50.00,876372.47,0.00,0.00,0.00,876372.47,2018,0
0000000393,0000000391,,CONTRATO,1063708.40,147022.94,0.00,209479.09,854229.31,30.00,319112.52,44106.88,0.00,62843.73,256268.79,2018,0
0000000394,0000000392,,CONTRATO,1170101.62,44148.31,0.00,642658.84,527442.78,30.00,351030.49,13244.49,0.00,192797.65,158232.84,2018,0
0000000395,0000000393,,CONTRATO,490937.95,67177.56,423760.39,490937.95,0.00,50.00,217456.06,5575.86,211880.20,217456.06,0.00,2018,0
0000000396,0000000394,,CONTRATO,770736.40,106526.07,0.00,770736.40,0.00,50.00,341389.98,9284.81,0.00,341389.98,0.00,2018,0
0000000399,0000000396,,CONTRATO,3157240.45,2359.92,0.00,2359.92,3154880.53,30.00,947172.14,707.98,0.00,707.98,946464.16,2018,0
0000000400,0000000397,,CONTRATO,945674.49,84857.14,0.00,86100.60,859573.89,30.00,283702.35,25457.14,0.00,25830.18,257872.17,2018,0
0000000401,0000000398,,CONTRATO,945674.49,54535.05,0.00,140635.65,805038.84,30.00,283702.35,16360.52,0.00,42190.70,241511.65,2018,0
0000000403,0000000400,,CONTRATO,994127.64,5343.18,0.00,5343.18,988784.46,50.00,497063.81,2671.59,0.00,2671.59,494392.22,2018,0
0000000404,0000000401,,CONTRATO,994127.64,808064.65,0.00,813407.83,180719.81,50.00,497063.81,404032.33,0.00,406703.92,90359.89,2018,0
0000000405,0000000402,,CONTRATO,723333.12,55347.14,0.00,55347.14,667985.98,50.00,289333.25,27673.57,0.00,27673.57,261659.68,2018,0
0000000406,0000000403,,CONTRATO,723333.12,306318.37,0.00,361665.51,361667.61,50.00,289333.25,153159.19,0.00,180832.76,108500.49,2018,0
